dosageFrom,dosageTo,expenditureFrom,expenditureTo,NK_ApplicationArea,NK_Indication,NK_Measure,NK_TimeMeasure,serialNumber,waitingPeriod
0.050000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,EE115034-9179-4D23-BA71-8CAE79129CA5,NULL,NULL,38,NULL
0.050000,NULL,NULL,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,FBCE7C4B-E990-49C1-9C7F-EDE49996367E,NULL,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,20,3
NULL,NULL,0.750000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,90A7A872-6D2F-4A26-B8D3-CCA7A370C88A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,0
NULL,NULL,3.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,D7FD133E-0447-4DBE-8612-64F30080264D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,NULL
NULL,NULL,500000.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,121673A8-A81E-4676-8A77-5F3A0951B0B0,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,4,NULL
NULL,NULL,500000.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,6F6BD091-1F86-44B9-A66A-5509F40E01BD,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,5,NULL
NULL,NULL,500000.000000,NULL,85575C30-3421-425D-BE97-53343516987F,90A42FD5-5D35-44EC-AC54-9DA82707415C,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,1,NULL
NULL,NULL,500000.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,9A29EEB6-4D0A-46B2-90F8-702F85A229CF,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,2,NULL
NULL,NULL,500000.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,A2653C4D-C284-4EBB-BC50-BA04B48CFDEF,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,3,NULL
NULL,NULL,2.500000,4.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,0EDBE4EC-E1EA-4A57-9440-4901372FA3DB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,14,0
NULL,NULL,1.250000,1.875000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,595547D6-6C36-4972-99DA-E3C3C6F63119,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,11,0
NULL,NULL,2.500000,4.000000,85575C30-3421-425D-BE97-53343516987F,68D7507A-B6EB-4284-BC3E-54271780AC01,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,5,0
NULL,NULL,3.750000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,7A5FEDD2-A1A0-42E3-B2B8-276F3DE3C15A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,0
NULL,NULL,5.000000,6.250000,46763FF9-FEC9-42C2-8D65-0757802CA9A4,853F0497-6AD9-4EF3-98FB-1AB74AA05142,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,7,0
NULL,NULL,1.250000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,927CA78C-4554-425A-BD39-D6BC8CF45E21,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,0
NULL,NULL,5.000000,6.250000,18C98256-F447-45D8-B653-2DC827F7E15A,96AB7E48-9767-4A54-8C5F-082584FDB31B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,12,0
NULL,NULL,2.500000,3.750000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,97F588C9-F010-4606-A8FF-264C6919569A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,10,0
NULL,NULL,2.500000,4.000000,18C98256-F447-45D8-B653-2DC827F7E15A,9AB55DD6-2F14-4FCE-9B0B-4FCB4E67B13E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,0
NULL,NULL,2.500000,4.000000,46763FF9-FEC9-42C2-8D65-0757802CA9A4,C06DA56D-F3D7-41D1-8C62-FC10971CB31B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,6,0
NULL,NULL,5.000000,6.250000,167CF608-6733-4802-B1A1-2B4DFA3FF980,C824ABD5-737C-45BE-9CE9-C6638AB8807D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,13,0
NULL,NULL,2.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,CAD5FE21-CE2F-4B12-8AA5-CAE603AE71F2,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,3,45
NULL,NULL,5.000000,6.250000,85575C30-3421-425D-BE97-53343516987F,E507C534-7F6C-4BB5-9B62-C582D69083A1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,8,0
NULL,NULL,2.500000,3.750000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,F98BD6E3-2D70-40BD-A589-643B2E4F3AB1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,9,0
NULL,NULL,0.750000,1.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,3CB458D1-0AAC-4C8E-BAAB-BB816D47CEBD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,5,NULL
NULL,NULL,NULL,1.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,6B0ACFF0-EAC8-4725-A72C-C22C25119E88,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
NULL,NULL,NULL,1.200000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,DBB6FA20-1EE2-4D68-B210-8B6DE6A84F79,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,NULL
NULL,NULL,100.000000,200.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,5D59CE5C-7ED3-44D0-8FC8-C7433ECF1ED1,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,1,0
NULL,NULL,500.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,7FD83DD8-23C4-4665-B823-63A9BCE083AC,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,2,0
NULL,NULL,500.000000,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,B3A48B3E-88C3-427A-AC06-14475B8BB702,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,4,0
NULL,NULL,100.000000,200.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,DC43DE59-7C39-4629-AE79-24E6B24FE152,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,3,0
NULL,NULL,0.500000,5.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,51A2C6DF-9C37-4B53-9353-2CC656C0C524,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,5,NULL
NULL,NULL,1.000000,1.500000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,8A7C3338-82E8-4334-B076-29C08476A347,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
NULL,NULL,0.200000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,46026142-D8AA-4BDD-80B5-7EAD9FE1D83E,BF45D8F6-A560-441D-8BB4-E266EB9790AD,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,8,90
NULL,NULL,0.150000,0.200000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,6FC4CF67-78B3-40B5-A4DB-467AE5CD120C,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,10,NULL
NULL,NULL,0.150000,0.200000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,F69EEDD6-16D3-447B-B371-6C168F494D29,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,9,NULL
NULL,NULL,100.000000,200.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,5682A005-5154-48FF-A5B1-6E174C905771,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,5,NULL
NULL,NULL,50.000000,200.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,7C67681C-AF4C-408B-ACA3-245B14C19686,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,4,NULL
NULL,NULL,50.000000,100.000000,18C98256-F447-45D8-B653-2DC827F7E15A,AFAA1110-A367-4FDD-9465-4FE2758504E1,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,3,NULL
3.500000,NULL,56.000000,NULL,85575C30-3421-425D-BE97-53343516987F,0360D03F-54B8-46AB-B700-6BF73DAB9394,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,49,NULL
3.500000,NULL,56.000000,NULL,85575C30-3421-425D-BE97-53343516987F,0BB91C54-33A4-4FD4-9C46-31ED9A41F72D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,50,NULL
2.000000,NULL,16.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,1B8C495C-4EAD-47D3-99B4-7AACF389AE04,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,60,NULL
1.000000,NULL,16.000000,NULL,85575C30-3421-425D-BE97-53343516987F,240A3EEA-7E75-4ADF-993E-DBD9EF750383,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,59,NULL
2.000000,NULL,7.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,248B9CEE-0C9F-44A8-A724-16B9EF84D340,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,48,0
3.500000,NULL,35.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,26E988B9-7975-403B-B345-B6A5CA8FA7E7,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,51,NULL
3.500000,NULL,56.000000,NULL,85575C30-3421-425D-BE97-53343516987F,33B12002-AB87-4C7F-B698-88D47254E5AD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,45,NULL
1.000000,NULL,6.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,4D5FA883-1224-4A8D-955D-826B87307E48,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,61,NULL
1.000000,NULL,16.000000,NULL,85575C30-3421-425D-BE97-53343516987F,8049FD49-990F-4314-A04A-547AB87658B1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,57,NULL
3.500000,NULL,35.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,8582F5DF-A2E9-463D-9A56-50452B872D54,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,55,NULL
3.500000,NULL,NULL,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,92CF2A3B-02F9-4320-BDD7-3FF812C08126,NULL,NULL,53,NULL
2.000000,NULL,32.000000,NULL,85575C30-3421-425D-BE97-53343516987F,9A5ABC40-57DA-4892-BA68-9DB3D6EE91E6,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,58,NULL
3.500000,NULL,NULL,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,AEC18C70-B208-4C6B-A237-4B0A77F86CE1,NULL,NULL,54,NULL
3.500000,NULL,35.000000,NULL,18C98256-F447-45D8-B653-2DC827F7E15A,AFCC0A08-E431-473C-8472-30BD8815A219,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,52,NULL
2.000000,NULL,32.000000,NULL,85575C30-3421-425D-BE97-53343516987F,B331A57E-99EA-48CB-8B4F-79226E6F0E9D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,56,NULL
NULL,NULL,5.000000,7.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,2CD5CC5A-7CB5-4D69-9DA8-03151A26EAF7,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,20,0
NULL,NULL,5.000000,7.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,8748B539-1797-4363-A07B-0CFF6A75E5F2,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,22,0
NULL,NULL,5.000000,7.000000,46763FF9-FEC9-42C2-8D65-0757802CA9A4,D8AE8D74-2A84-4480-A8D2-7D6236A49104,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,21,0
NULL,NULL,5.000000,7.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,EB2B3DDF-A299-4E0B-823D-367250902FB2,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,18,0
NULL,NULL,5.000000,7.000000,85575C30-3421-425D-BE97-53343516987F,F01057D1-E813-4E06-989D-5E72DFFD45E8,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,19,0
0.400000,NULL,6.400000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,ADA5F7F7-743E-4489-82A7-9522DD258A0C,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,4,0
NULL,NULL,0.500000,0.800000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,181F1D90-57D2-44BA-B93D-504682B17708,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,34,NULL
NULL,NULL,1.100000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,1DCF61C8-3363-4FB7-ABEB-EDF6ACEBCFC6,BF45D8F6-A560-441D-8BB4-E266EB9790AD,5884D715-A236-4FAB-B563-6755592E3583,30,3
NULL,NULL,0.500000,1.100000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,27197D73-6DA5-4BAC-84B8-6E5B3CA3710E,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,29,NULL
NULL,NULL,1.100000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,336854E9-0F3A-4078-9A22-E1076A6AAB8C,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,28,NULL
NULL,NULL,0.500000,0.700000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,3FE05DF4-585C-41E8-8352-E115258AE43E,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,26,NULL
NULL,NULL,1.100000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,4A0A1A99-D02F-4E22-9791-578D1EC3B600,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,37,NULL
NULL,NULL,1.100000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,5A383E66-CCD9-432B-9D63-3D2FBEF1C61C,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,31,NULL
NULL,NULL,1.100000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,7CD854BF-1820-4B93-ADAF-806BB1B953CF,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,38,NULL
NULL,NULL,1.100000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,A7FA1B6E-A270-49ED-98A8-B70F6029903C,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,27,NULL
NULL,NULL,1.100000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,BD74B6E8-5910-4FD5-B643-0F7E7E86EAE3,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,35,NULL
NULL,NULL,0.500000,0.800000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,C600899F-81CB-4B6B-8626-A665C1E3066B,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,36,NULL
NULL,NULL,1.100000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,D37F89E7-097C-4719-9A48-10601A89CD6A,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,33,NULL
NULL,NULL,1.100000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,D4EE6DAB-81C8-400B-8462-D224F74FAE16,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,32,NULL
NULL,NULL,1.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,AC355199-7DFE-45D7-B305-CAE0467CFDFA,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,7,0
NULL,NULL,1.000000,1.250000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,D7EC6191-08E5-48B4-B033-B7AC8492F290,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,8,0
NULL,NULL,4.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,45BE7F99-F793-4298-B10A-9A5F38619BE0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,7,14
0.250000,NULL,4.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,F8F6A08E-98AF-43D0-9110-E42053406091,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,6,0
NULL,NULL,3.000000,5.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,27E94D37-07CA-4981-8AD7-B86BA0306FAD,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,1,NULL
NULL,NULL,0.300000,0.500000,18C98256-F447-45D8-B653-2DC827F7E15A,8188EA45-97F0-45DA-9724-3F8342E4CBF8,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,5,NULL
NULL,NULL,0.300000,0.500000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,88CB786F-2563-4C56-8B03-42746FD8DCB6,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,2,NULL
NULL,NULL,3.000000,5.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,B3B0E738-CB17-4FFC-9AB2-3369ACBE9762,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,3,NULL
NULL,NULL,3.000000,5.000000,18C98256-F447-45D8-B653-2DC827F7E15A,E972A227-5F7C-4740-B49E-EB3F36F9E265,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,6,NULL
NULL,NULL,0.300000,0.500000,167CF608-6733-4802-B1A1-2B4DFA3FF980,EA73F1DA-54FA-42B1-9A7E-32CF0F2F0ECE,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,4,NULL
NULL,NULL,0.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,5CA6C1E4-1604-4F96-B733-ACE7A8AEE38F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,NULL
NULL,NULL,0.300000,0.500000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,866EAF41-C710-495B-A605-39FA14E4E05F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,1,NULL
NULL,NULL,0.600000,0.750000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,A38E5F7E-827A-4C04-B08D-1066B3B65927,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,NULL
NULL,NULL,0.250000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,FF9A2172-D428-49FC-9DC8-3CB592A6741C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,NULL
NULL,NULL,0.100000,5.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,3F6CD755-EFA7-4F42-BEB3-4E5BFFA110A8,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,3,NULL
NULL,NULL,0.100000,5.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,DCF9AFA9-40CA-4408-B986-A828CE64A7B5,861A4326-0249-43E1-9DF3-1009CF3E3081,NULL,4,NULL
NULL,NULL,2.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,1042DE77-919E-4158-B763-E7BEC7947E01,804A51AE-4F3F-45B7-B39A-D7927AECF026,5884D715-A236-4FAB-B563-6755592E3583,66,3
NULL,NULL,2.000000,NULL,76FE6188-4038-4BFE-A6E8-EEA27B95AAF7,40F662E8-3710-467C-A033-6EA088249294,804A51AE-4F3F-45B7-B39A-D7927AECF026,NULL,61,NULL
NULL,NULL,2.000000,NULL,F906D97D-698E-4AF4-8205-E8AE01029D71,9DC3DDCB-0FC7-4E7E-89E7-E935A35B90A0,804A51AE-4F3F-45B7-B39A-D7927AECF026,NULL,62,NULL
NULL,NULL,2.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,B0B81895-64CC-46B5-8F16-53F6784BF2E6,804A51AE-4F3F-45B7-B39A-D7927AECF026,5884D715-A236-4FAB-B563-6755592E3583,64,3
NULL,NULL,2.000000,NULL,76FE6188-4038-4BFE-A6E8-EEA27B95AAF7,B1E0ECA9-4E5E-430D-B3AB-44ABF3940BF6,804A51AE-4F3F-45B7-B39A-D7927AECF026,5884D715-A236-4FAB-B563-6755592E3583,63,3
NULL,NULL,2.000000,NULL,76FE6188-4038-4BFE-A6E8-EEA27B95AAF7,FCFE8C6D-A20D-4ED7-B9D0-EF7A151D0F80,804A51AE-4F3F-45B7-B39A-D7927AECF026,5884D715-A236-4FAB-B563-6755592E3583,65,3
NULL,NULL,1.500000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,EA846DA1-0045-4488-9F5D-8F501C083539,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,0
NULL,NULL,0.500000,2.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,672484E0-C7B6-481F-8F0E-725EAD1B4DB0,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,4,NULL
NULL,NULL,18.000000,NULL,F906D97D-698E-4AF4-8205-E8AE01029D71,4F3936FD-EA63-4191-976D-9D8BC08D6974,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,10,NULL
NULL,NULL,9.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,65111FC8-D0F8-4569-849D-D3C4C325E15D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,6,NULL
NULL,NULL,18.000000,NULL,85575C30-3421-425D-BE97-53343516987F,7B63B380-5E49-4609-8E78-F58DD7B7764E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,3,NULL
NULL,NULL,18.000000,NULL,46763FF9-FEC9-42C2-8D65-0757802CA9A4,A5C4C36F-75DC-4AC6-AB34-DCEEB05D8F4E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,2,NULL
NULL,NULL,9.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,AA775314-A048-4A99-A9B9-4E192C4F255E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,9,NULL
NULL,NULL,18.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,DBBFA74C-112D-4A9E-8B43-35AEB7B0E79F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,5,NULL
NULL,NULL,9.000000,NULL,4B077AA2-A7D9-4389-9EEE-97387CE6612D,E01B5C07-D09C-475B-A783-A6915049AF86,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,7,NULL
NULL,NULL,18.000000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,EA09BB9D-A33A-4277-BDCB-C34696AC61AA,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,NULL,8,NULL
NULL,NULL,0.600000,1.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,2226A174-33D5-48FD-9C19-14DD4E12413C,D5D99884-90E1-4358-A404-844A64EA9965,NULL,22,NULL
NULL,NULL,1.200000,3.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,2843BC02-E3F9-4E1A-9B19-8F072134838B,D5D99884-90E1-4358-A404-844A64EA9965,NULL,17,NULL
NULL,NULL,0.600000,1.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,2DBADD04-2865-41DD-BEC7-36B14BDCF13A,D5D99884-90E1-4358-A404-844A64EA9965,NULL,14,NULL
NULL,NULL,1.200000,3.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,3FE418E7-F2FB-4BAA-8FA2-807BE9AE98AD,D5D99884-90E1-4358-A404-844A64EA9965,NULL,13,NULL
NULL,NULL,0.600000,1.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,5E765AB7-E6E3-4197-9E13-BE0C35B2CEC1,D5D99884-90E1-4358-A404-844A64EA9965,NULL,18,NULL
60.000000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,64A7CF13-C216-439B-A4F9-4CFA80363301,NULL,NULL,24,NULL
NULL,NULL,1.200000,3.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,64B99F52-E1A7-4FAC-9D2D-8A831DDFF378,D5D99884-90E1-4358-A404-844A64EA9965,NULL,23,NULL
NULL,NULL,1.200000,3.000000,18C98256-F447-45D8-B653-2DC827F7E15A,69C142AA-FD60-4F60-B954-AAE5278C819B,D5D99884-90E1-4358-A404-844A64EA9965,NULL,10,NULL
NULL,NULL,0.600000,1.000000,18C98256-F447-45D8-B653-2DC827F7E15A,71A5451E-0B9F-407B-AEAD-65B1F277EF98,D5D99884-90E1-4358-A404-844A64EA9965,NULL,9,NULL
NULL,NULL,1.200000,3.000000,46763FF9-FEC9-42C2-8D65-0757802CA9A4,A43C6FF5-746E-4170-9E48-77DD198FB5AC,D5D99884-90E1-4358-A404-844A64EA9965,NULL,15,NULL
NULL,NULL,0.600000,1.000000,85575C30-3421-425D-BE97-53343516987F,C35DD63A-301B-426F-B569-A72818D07F64,D5D99884-90E1-4358-A404-844A64EA9965,NULL,12,NULL
NULL,NULL,0.600000,1.000000,46763FF9-FEC9-42C2-8D65-0757802CA9A4,E0E2D089-6E93-4915-9EC7-34346799C977,D5D99884-90E1-4358-A404-844A64EA9965,NULL,16,NULL
NULL,NULL,1.200000,3.000000,85575C30-3421-425D-BE97-53343516987F,F5CCF9EC-BADF-4FB3-8DC6-28C1B63173C1,D5D99884-90E1-4358-A404-844A64EA9965,NULL,11,NULL
60.000000,NULL,NULL,NULL,167CF608-6733-4802-B1A1-2B4DFA3FF980,F77B0972-09C3-442B-AB4A-A8B1A5E05311,NULL,NULL,25,NULL
NULL,NULL,12.000000,50.000000,4B077AA2-A7D9-4389-9EEE-97387CE6612D,570F5D6A-EE04-4526-B8F7-ED16E3E0EAA0,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,1,NULL
NULL,NULL,12.000000,50.000000,18C98256-F447-45D8-B653-2DC827F7E15A,9F38ACB3-381B-42D5-92F5-B723BDD8BCB5,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,3,NULL
NULL,NULL,12.000000,25.000000,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,AEF3D19D-75FC-4F70-843D-3F03EE458A5A,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,2,NULL
NULL,NULL,12.000000,50.000000,167CF608-6733-4802-B1A1-2B4DFA3FF980,D628B145-3E4D-4BCF-940D-782097DD19D5,BF45D8F6-A560-441D-8BB4-E266EB9790AD,NULL,4,NULL
NULL,NULL,0.200000,NULL,36FDEB64-A857-41EC-BC15-3D6A3F3B9C3E,043B8CD7-B517-4571-9519-A28A46774471,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12,E1C965B2-857F-42D8-8D35-E46B5EBC7E61,13,7
