NK_Codetable,NK_Indication,NK_Measure
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B814F373-A8C7-485D-9269-B73431E43BD7,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
322A791D-05E7-483A-86BB-08777D2F4E00,B817FD08-BC0E-4898-A8A5-43A8443E5E3D,43AE8963-47DC-4BB0-972A-A12A55F48091
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B81E9E81-FC5A-44CA-A793-6C78B0AD1C66,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
AC57137E-B61E-451E-A81F-166222FB0220,B829DEBF-2B8E-4377-BFA8-42BD5F766344,3A2B7CB6-7554-4980-A85C-DD5EA86F639E
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B83FB2BA-B649-459E-80F4-3C31F983CCFB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B84BCFF0-AB7A-4282-8AF8-424C0156B6D1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B853B3D9-2F01-4CD3-8BB4-4FD32ABFBA02,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B854842E-1D14-4516-826A-0A719744F240,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B855B3B2-6F06-416F-9B6B-7E8D3B887161,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,B85F51BE-046E-453C-BED6-1CF98AA2C49E,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B860F205-5E63-44CF-B0BC-923273E9512F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B86AC20A-3715-4C9C-9BCA-226736650C01,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
F7298406-1A53-4718-A5FB-D4CB327453A3,B875179E-E61B-4197-9412-B5EFC62EFC85,E2C91BF5-57B7-42D8-A0EE-EA7F6C2DCE5B
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B8753DC8-1FE5-4F28-B2DE-D75A86389C35,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,B87D33E9-A66D-4C9B-A318-876B93F5B001,861A4326-0249-43E1-9DF3-1009CF3E3081
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,B88CF637-A3AF-423E-ABA6-A584D18F36E3,D5D99884-90E1-4358-A404-844A64EA9965
B6121EAC-9C11-4572-8141-73D28B6B0C30,B897B47A-43C1-4AE1-AC61-02778C6DE80A,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B89C54DC-D750-4DE1-ADE9-02747C68FD5D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B8A40B64-E2E5-4CD4-96FA-C8869A1AEC67,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,B8A4FF6F-A205-4AF2-ABEE-6B55CC32DD69,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B8A84D7F-FC8B-4509-BBCE-46F368A1DF90,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B8B3F85E-D3E2-420C-8555-D9D2B51523BF,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
6D75A790-713A-4BFC-8B5F-526F5BFBDA0F,B8BE3F2A-1C3E-4473-B0BD-BA6CEA8151BA,B285A6FC-8332-4294-A263-7474D97494DD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B8BFFECA-FB87-46D2-99EA-06437051D9DB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,B8DCC5EA-53A4-44EA-A315-EBE8311E83FB,BF45D8F6-A560-441D-8BB4-E266EB9790AD
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,B8DE53F9-3170-4219-908A-70F724E26EC0,D5D99884-90E1-4358-A404-844A64EA9965
B6121EAC-9C11-4572-8141-73D28B6B0C30,B8EA69A7-F6D5-40EC-99C8-B16984758C09,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B8F9D8B6-2891-40AF-92C4-F52E2FD6F9B8,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B8FAFA09-00B5-4DFC-885B-CD7CBF9496CD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B9005641-DDF0-4609-B40C-D5ADA80F6442,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B907D7B2-5143-4DA9-A5D1-B3127356D16E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B91A025E-D4BF-42D2-8BE7-FB4013EC2C1C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,B922823A-14D1-4FD0-8C5C-779A29C3698A,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B93790F0-8A37-43FD-B3BB-10C6781112EB,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,B93AC078-8BCB-4769-B593-4EAD6753AC1C,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B940E69B-7457-4580-A438-A18F28FD9D8F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B94354F5-C15D-45B6-A991-D1DB3B0FF8C5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
77F10C05-03F4-4C95-844E-1F582F3015E4,B9446870-487B-4B76-A5B8-D52B94D67688,0D2A3646-C77A-4DD6-9FEA-89FA22EB0E28
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B94CDF81-E855-47D6-AB4D-506FC9CDFEA1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B94D0B45-9DC8-4372-BBC7-8A7A060B922B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B9569A6D-01AD-47BB-BF47-4F644EB06059,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B95D90A4-ADC6-497C-8EF7-90C06AA97C05,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,B969FE97-2AA2-465C-9640-BCEC7D5AC6F9,861A4326-0249-43E1-9DF3-1009CF3E3081
37D088FC-2B9D-400A-BCEE-886A40321516,B96D9ABB-2102-46A7-ACA1-B06BFF4A70A0,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B9749B19-D41A-4B12-BCCD-46BD398171A1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B975CBD3-6894-4932-B4C8-5E8E1F989411,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,B97BCB50-FB5D-4095-9D6A-B2B3162DB376,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B97F008D-6B7D-4170-B0EF-37450C8B0712,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,B97FDFC2-3A2D-4EA9-A8E8-6697C6055B90,D5D99884-90E1-4358-A404-844A64EA9965
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,B988E501-D5AB-44A0-BF31-1BB9C59BF861,D5D99884-90E1-4358-A404-844A64EA9965
45A6E7BE-BA26-4BD0-AC3C-A8B726E7FA51,B9903A7A-B3A6-43BC-896B-6740856D4B7B,D5D99884-90E1-4358-A404-844A64EA9965
B6121EAC-9C11-4572-8141-73D28B6B0C30,B9A62DD6-EA34-4377-8B14-978B999FA130,BF45D8F6-A560-441D-8BB4-E266EB9790AD
28195DFA-3C40-45DE-97BD-913319492914,B9ABF576-7E7E-4540-B605-8D7E0B170901,F043D84A-2FFB-4C5F-A065-C2D71F8BC673
180D47FF-70BD-4DA6-BD2D-6196B1A7154A,B9BE41A8-8D89-4D4F-B8CA-389990387ACF,CEA31E3C-7BD2-4874-82C2-34CCDBAF3AD6
CCA4C2B2-AA9E-4BC0-B90A-CFC985DB3F9F,B9C4FB2F-365B-4547-AB9C-26C6AA02E613,AFD5C973-E911-4CCE-B2F2-FC5C7D617B5D
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B9CA3260-6B1A-4CA9-88BA-584ECE5BBE35,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,B9D9655C-B22C-4285-8B76-7BE1B7C643B3,861A4326-0249-43E1-9DF3-1009CF3E3081
37D088FC-2B9D-400A-BCEE-886A40321516,B9E2FBC6-7F71-42D7-A29F-F3188381D183,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B9E5BBC7-4EE4-4785-BD70-B4D36F0508A8,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,B9F3FAB3-7E0C-45F4-B4F6-503C9583B627,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
AA716091-A48B-49CF-806F-73D355148402,B9FE9C87-385E-4C47-8546-08710F14CC47,791BE2B1-2F9C-4951-B5E8-11D8B26BE81D
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA0796DB-D986-4A18-A11D-8DFC0AE94E0D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA07EAC4-91DC-41BB-9B02-9CA4B8D026FD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA168475-4FE5-4C49-B578-F11198F66406,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA2110BF-80F8-47A3-BEF6-857204BA0E60,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA2460A9-EBC9-4947-820B-24D23E19888D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA2B3AA7-3CD7-471D-87ED-1ABA8522DC89,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA358ABE-1B59-46D0-BC59-A1D8C3A98812,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
EE216082-9121-4C8B-A103-D7C718A805AB,BA35F825-5D65-4A3D-A846-5A02133D28A2,F2F922DE-5B94-4FCA-A261-E22A7DD16FCD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA3836CB-5783-448A-BDC2-68D97B81C014,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA3A877B-6335-45CE-A449-FF0BE46AEF60,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA3E380A-4179-4DE8-B46A-4ADDAEBB231B,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA3F621A-B15A-48E2-9670-A1E6A99073D5,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA4EB1D4-2A60-4349-B7D3-584D71BE0674,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA6ECBFB-3E6B-43C2-80CA-BD7A24EC2355,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA79D6F1-2401-410A-AB8D-5A3512CA90B2,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA7F0183-6FFA-47ED-B56A-67EA01E31456,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA809CF8-C3C5-4A16-A671-849D40A3CE31,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA814961-FCB5-4928-958B-4555E45065BD,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BA89F9BC-3DE2-4F82-B374-EF5C8F1B4868,BF45D8F6-A560-441D-8BB4-E266EB9790AD
E6B20EAE-4CF1-470E-AEC8-C19420B513D2,BA910CA6-733D-4DFF-A57A-A3147FA40BC2,322BEE68-FE4C-4F05-B3CF-BF2BAB3ADF07
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BA9E4BBC-5C2E-40A8-ACBB-91F45FE832B6,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAA609AB-E533-4E70-AB58-E326004BAE3A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAB4AB95-64A3-40D7-919C-984C13DA659C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAB515DD-51A6-4B21-9397-8594BF86A3A9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAB70E63-CFBB-4CE3-B608-2DBB694300C4,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAC1C437-4A5D-4DDE-8E68-A7F8C4297BA1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BACE14D2-7AAD-4874-9E41-9FF506C65D43,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BAD28CB0-CD15-4ADF-A0CF-BDDFD6B23001,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAD736C0-452F-491B-A73A-8C87810AE63B,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BADB1971-1B00-4420-96F3-7F9A735B733F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,BADFAB88-CB09-4B0A-A0A2-E418BA170B39,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAE8AA99-9CE9-43AD-AD3D-E317C7C9D937,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAEA99D7-A3C6-4B3C-9548-4201EEA6891C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,BAECA7FB-6DAB-415F-99D6-FB24486A6CB4,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BAEF614B-29C2-4B7F-8285-52EE9C186260,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BAF3A3AA-E1A2-4545-9D7E-DD8E1C43EB10,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BAF7CE57-C8FA-4482-B93A-284E9C74E0B1,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB111753-C391-40F7-9701-0FB77A55E62E,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB1D4531-D674-459A-8B92-2BE6A9AAEC5C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BB1DA2EB-4B11-438F-8475-184D08ACC944,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB253026-0A19-429B-8712-B1B66EA03745,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB27B129-49C4-481E-8A43-F32B4169B7E8,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB49EA8C-F4C8-4562-931D-188561A7A155,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB4B5FA8-BBA2-4174-BE98-85C858CD0029,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB4CF746-DDA5-45AE-A917-F86FCC791E4D,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB58AF60-5231-42B3-8D99-1692FFFC684C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
322A791D-05E7-483A-86BB-08777D2F4E00,BB5D9ACF-9F33-4B06-8D3C-9036023FD6BB,43AE8963-47DC-4BB0-972A-A12A55F48091
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB65A8FE-8C39-4AFE-9C53-FA24F468D4BA,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
37D088FC-2B9D-400A-BCEE-886A40321516,BB7542DA-C73C-4DED-AEBD-EB3E5883E913,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB772240-9865-4645-B291-9C9EE7CB406A,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB92153C-FD3E-45BC-9AB1-980892C71F20,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BB987266-7CEB-4500-910B-E092D1516122,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BB99E1C6-1300-4C58-B76E-0AFE35068AC9,BF45D8F6-A560-441D-8BB4-E266EB9790AD
F7298406-1A53-4718-A5FB-D4CB327453A3,BB9CE536-0D7D-4626-8B48-5D830740ECC8,E2C91BF5-57B7-42D8-A0EE-EA7F6C2DCE5B
37D088FC-2B9D-400A-BCEE-886A40321516,BB9E7BFD-9CFF-4B45-A73F-F3EB7B14D4ED,861A4326-0249-43E1-9DF3-1009CF3E3081
B6121EAC-9C11-4572-8141-73D28B6B0C30,BBAE096E-6C27-4544-88FD-C0944AB0ED6E,BF45D8F6-A560-441D-8BB4-E266EB9790AD
37D088FC-2B9D-400A-BCEE-886A40321516,BBB6008C-2844-48EB-953D-AF8BD9082CBC,861A4326-0249-43E1-9DF3-1009CF3E3081
B6121EAC-9C11-4572-8141-73D28B6B0C30,BBC53C43-5277-4D3A-B9AF-AD7F92AF702F,BF45D8F6-A560-441D-8BB4-E266EB9790AD
37D088FC-2B9D-400A-BCEE-886A40321516,BBC7C938-D4D7-4B47-BD56-85E5B332EC49,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BBC9706B-918E-4BCE-810D-B1DBDFA82DB7,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BBD306D5-7268-4409-87D9-D4F1CE70626E,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BBD85C85-91EB-45C8-A10F-24DDC0AB19B1,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BBE50B94-7AE0-4C9B-8919-74B1D26A15F2,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BBF24755-A916-4AF8-96AC-227DF70B6B6E,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC02E362-FB03-43CF-9538-34811F284DC0,BF45D8F6-A560-441D-8BB4-E266EB9790AD
77F10C05-03F4-4C95-844E-1F582F3015E4,BC1520B6-7868-47CB-9B32-394FC3DF6D27,0D2A3646-C77A-4DD6-9FEA-89FA22EB0E28
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC1D77D1-4D85-47FB-8A45-FB813874668D,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC2808A6-3306-4175-AE6A-F7EB9B2A7691,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC2AD472-986A-4A97-B2F1-88BD29064421,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC5A605B-474C-4273-8984-9D8F07B37602,BF45D8F6-A560-441D-8BB4-E266EB9790AD
FAF08E1A-6FF4-462F-85BD-6ED2753222E7,BC62B096-6B8A-41F5-AAF4-AB624648A9BC,44D57D51-64E7-4291-ABBD-7F19ED12527A
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC6A2222-9C58-41B9-B50F-D11D07C63C28,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC6C33BD-7E99-422E-9177-50B52041881F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC7140A8-3828-4C10-8123-BCE451129BF7,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC762BFB-2868-47B9-9A8F-16F009452058,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC784A04-92C5-44B9-873D-0BD467697E94,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC7C5679-781A-4724-A030-C90E95B05E46,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC8405AB-6DB2-43CC-A044-7327B88FEF26,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
FAF08E1A-6FF4-462F-85BD-6ED2753222E7,BC8D7509-62B0-4968-BEB7-8035855F5051,44D57D51-64E7-4291-ABBD-7F19ED12527A
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC955862-6333-42D6-8209-5493C4644F5C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BC976DE7-443E-47F0-AAD2-3E547B83D99C,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC9984E4-497A-43AD-8E14-C50A10B52C13,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,BC9A3790-56B3-4138-9471-9DF2F4D73AE3,BF45D8F6-A560-441D-8BB4-E266EB9790AD
FAF08E1A-6FF4-462F-85BD-6ED2753222E7,BCA0CDBB-4778-4457-BC3B-4F30C8E4ED37,44D57D51-64E7-4291-ABBD-7F19ED12527A
9D21CC68-E5DD-4691-AF66-003EF8ED63F1,BCB7DED3-D0D7-4E06-99B0-F0CF1071ADDB,41FE6543-1F0A-45D8-ACC8-85D031AD4696
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BCBB14F8-ECD0-4FBF-82BF-F0FFCA5CA1BA,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BCBCDF84-0394-4144-BDBF-7074D7B765C5,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BCC532BF-86EA-49A8-9AD3-FD02FAE20BDE,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BCCC7EA4-5114-4F0D-8436-EDB1BA866D87,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,BCD1F407-C3C5-4CDC-A783-9A7F1991A32F,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
F30674E2-3641-47EC-8CB2-378C752500C1,CB0BD52F-6201-4754-88CF-A6F7615A0BED,A6FB1C71-164E-4AD8-ADE5-E3E0F02F96E1
B6121EAC-9C11-4572-8141-73D28B6B0C30,CB0DBF5D-5773-470E-8587-03154D8EEC4F,BF45D8F6-A560-441D-8BB4-E266EB9790AD
B6121EAC-9C11-4572-8141-73D28B6B0C30,CB11F54C-757E-43EC-988A-6FC34D56ACB1,BF45D8F6-A560-441D-8BB4-E266EB9790AD
37D088FC-2B9D-400A-BCEE-886A40321516,CB156620-E3C2-4982-B850-7A8026274587,861A4326-0249-43E1-9DF3-1009CF3E3081
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,CB15A5AB-10B1-400A-86E4-3FA790B3F877,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
AF346BDE-18C5-455F-ADFE-AC43944939BD,CB1E0C57-A409-4A62-9607-D767D337E129,31B2D760-B442-4080-BD66-89DBBB3410BB
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,CB293E7E-2096-4729-B94A-B96471296796,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,CB2AA612-63A3-4BFC-B337-61A674A76B89,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,CB38E120-2D21-482E-B0F2-54CFF10BFCF9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
B6121EAC-9C11-4572-8141-73D28B6B0C30,CB3CC527-F6B0-414C-B0A0-A2BB697A077B,BF45D8F6-A560-441D-8BB4-E266EB9790AD
D55C1BE5-5C9B-4794-BC70-6829B473EFC5,CB45A479-AA30-41B4-A42A-FC3A52649AB9,2AC540C1-2A39-40BB-8DF0-2BC4C6DF7D12
