CODE,NK_Codetable_CultureForm,NK_CultureForm,NK_Indication
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,202399C5-6D10-4931-9E0D-2F1BADBBA4B0
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,20970079-1268-4015-8A7B-1358329EE63F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,20DEBE7E-50D2-463C-8AF0-163DC1DC40DF
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2129ADAB-5CEC-44FE-B1D4-0908A45DB7C2
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,214F96EA-4E5B-4AC4-9C15-E8339AAFB1C3
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2188C238-B654-4139-A41D-BDC05511572F
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,21B3B1DE-6368-4BA0-8639-4D2678C99F59
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,21B6BB2D-5ADE-4E3E-A89F-B937376EF42D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,22156A40-9E47-4713-8B63-F9F37109E028
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,223897E1-B592-43B8-85EA-4ABCD00D2B4E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,22793FAD-3F3F-4C92-AC33-89052C1FE13E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,22879D7E-F937-4C18-B315-120D371646B7
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,22A3DC76-D0DB-4A30-89FE-DAD284517298
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,22DE247A-9866-4A7E-BDB8-5F4AFA15AA34
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,230D6013-D24F-48A9-A1B8-9E4286957561
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2321F410-9108-4406-8887-E1B75DED7669
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,239281D2-2D0E-49CA-BB4B-097419B46505
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,23AA65AF-96E1-4B4D-AE2F-014C6C59888A
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,23AA65AF-96E1-4B4D-AE2F-014C6C59888A
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,23C1B781-4D33-4DD7-85B1-5C7CF2C5DAD6
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2435F379-E30D-476D-A655-0659A184A9BF
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,24D3BC5B-9943-424E-AFEC-88CA7EE70B6F
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,25241B9C-B7AD-41BC-B741-E0C451A91198
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,256194A2-B832-4C89-B7E2-4156AFEF76A5
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,25DA8754-A7E5-4CC9-B28E-57743CEEC0D6
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,262EA76D-6605-4E3D-B690-6122BB548700
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2634BC92-EC5A-441B-A73E-0923B4BFDF51
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,26A70787-7613-482A-8125-25E5A129E6FB
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,26C7D51E-ACB7-41C3-8E54-714656E879AD
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2712EF47-5051-497F-BAD0-9D5A6FA2818D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,27293C7C-3A76-40FF-AE62-4ACE400CBBEE
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,27E94D37-07CA-4981-8AD7-B86BA0306FAD
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2823940A-B4E9-43B9-92BF-0F1DD8A44839
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2833C6FB-49A1-4A3D-BB49-2589902B77A6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2890A938-F825-4218-9414-10A0942E03E3
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,289E6993-88DA-44B3-822C-37397F150FB0
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,28C3158E-79C2-4F59-AEE4-F038A58389B1
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,28C70B28-81D4-4F0B-8352-37A223FA3F04
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,28D9FE37-0A21-4010-9AEC-079ED55BB11C
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,290B2E90-E3A7-4691-B9EF-B94230AD59E5
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,293153A5-27C2-4011-AEFD-3212DA3E4B20
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,298E35EF-07E3-4C59-9C6D-427DEA6C8D2F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,29F38483-0F3C-41AF-8BF3-868C48EC42F5
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2A2B06AA-FABB-44E5-89E0-8E3D14E8B1CC
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2A5C93AF-55F2-4756-AEE3-BED7C6885045
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2A8AF7B4-BBC6-4D6A-ABB2-DD4ADB8A45AC
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2A8B3683-9085-4BF9-AF35-F49314B4FA57
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2B6E41CA-B0B0-44FA-A397-D877D8D7FA8B
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2B88E7D5-644E-4398-B590-B4D63A74B1C4
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2BC62DD4-D214-408B-8F2B-2DAFC901457F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2BCFD4A6-5102-4539-9DEC-F62867EB728A
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2BE1C0CA-121F-4347-A850-C914A58B2C18
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2C188D18-CDA5-46F1-8BD1-69473C45F1C9
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2C52E0EE-5188-4F5D-9690-2E005E81EE11
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2C532359-2744-4D4E-94CB-13E2051ED67C
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2CCC60A1-B552-4742-B8DD-C16A9B036971
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2D50E536-9461-470D-92B3-E2B7AF4EFEA2
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2DC438BC-32B6-49A4-80FF-0D3459079E6F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2E6002D2-1BAC-4DCC-88DF-22AA51861C93
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2E7334BF-EC99-4A7C-8767-E97C4B1625B0
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2ED0325F-DB55-47DA-9DD8-316EEC84E15B
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2EE090DE-99B9-44D1-8A44-D5EA271E7B76
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2F00C59C-B66E-443E-A6ED-C6BBC5586927
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,2F1BC826-F151-4840-8BE0-5C1468B8FA5A
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2F2B0892-1207-4B8B-9D71-05947468AF23
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2FA73A34-2618-49D8-AF81-4C1713905783
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,2FB9328E-29E6-4D0B-90D7-C75A3F3B4502
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,307F8609-F5EF-4BFB-BE64-0E1EAD1BDB36
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,30800A3F-1325-4AFB-AE72-A8D7771C237F
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,308087EC-064E-4C5F-BE6A-EE0DF58363B1
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,30F82336-F889-415A-8BDF-745735771970
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3101F612-6E2C-492D-B05F-6E54BC39CC3B
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,310896A0-04BF-4699-8296-7B7414F96CB2
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3128F1D7-839F-460B-8AD2-35E5675C061D
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,31463142-7574-4FC7-96DA-5484FF624978
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3147E4DE-5A86-4843-BE54-271E1C5F5A2F
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3166D8CB-38A6-4BDC-B813-4AFC3BD5DAD2
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,317CBE0B-56C7-4BFB-96BE-BFA38A1EB466
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,324B13AE-A02D-4605-BA43-FF1CAE3A0C82
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,325CDB44-24C9-4BF5-9E5E-F13EFFF1FE2E
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,32A15798-FA8B-4BDA-90FC-4258993DD596
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,33089AFB-E678-440D-96C4-02D158118EEE
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,338F6226-34B2-4CB8-81FE-69680D547DD0
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,33982971-0708-4449-A238-A5261A78B5D1
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,33A2845D-22A6-463A-92C3-25051A6BC48F
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,33BA2E81-FA4C-428E-9D61-452D2105CF36
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,33D8FD0B-76FA-4D57-8E5D-0813F4B95E7C
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,33DCAD89-E307-41B4-A717-D13311D29062
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,34047ECE-A73C-42AE-997C-2116239BC97F
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3405C599-EDF8-4116-AB05-8B83BAEFDAB8
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,340D6EE2-84FA-473B-8E4B-EB838EA8F579
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,345FEF2C-56AD-4BA3-B432-BFC530276D70
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,34757D83-1965-4862-9A8A-886C3958FAD3
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,348E5A3A-E11B-4FB4-8D08-C87410A8FA8F
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,356872CD-2DF7-492A-BE4F-FAA9D77A4E39
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,35925F34-68B4-498C-BF2C-D10C13422537
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,35B1B2A9-8800-45A8-AC15-997E1CAE1F2D
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,35C02F4D-4F5F-4A73-9452-D93598424977
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,35C6B1E4-F459-4829-A59C-BC2ACB316687
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,36156902-D852-416D-A5FF-416CE918A254
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,36215EEE-052C-4097-84C7-8ED196E75000
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3629828B-B088-4DC0-92F9-88D68EA620F0
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3653BE03-061E-4A6E-8599-05D053BC2B86
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,36876B2E-D620-48F0-85DB-7C8B89C5BA1B
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,368F7AA7-69AF-4D30-8C36-E396A424C8D6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,36EBB9DC-2802-487F-955A-929A6D6663B1
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,36FF6E7C-D801-42D4-BABE-356A4F4F1598
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,37165B7F-A44B-470D-99A4-85C0A3490C55
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,37165B7F-A44B-470D-99A4-85C0A3490C55
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3774997E-493C-4CF6-A7AB-32B90B23AF33
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,377D340C-8FE0-4FA5-B05B-B717E856368D
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,378033E1-A124-4CDF-BF65-46A152E4D3CD
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3809239B-A4DC-4491-88F8-4419F93AAA66
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,38488D30-B01B-43FB-968B-8CDBD7A8C648
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,38488D30-B01B-43FB-968B-8CDBD7A8C648
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3881DF73-0D6B-4014-BC7E-0BD17699E690
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3896BFCE-CE3F-4824-B406-21304DEE3757
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,389BC4D0-2A54-4BE6-A86B-9CBA490B6F8C
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,38B69D24-FEBB-4949-9F8C-B7640789D915
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,38E35310-2CA9-4640-BA1A-238A54903915
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3912F28C-7D98-4F5B-AF3E-3E7EC1AE77F9
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,39A3557F-5F30-4296-8F1C-C973CE8D107D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,39A602B2-BD0F-41BA-92C0-E3B1AB72BCE2
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,39D1C976-A8B0-404E-A095-D0D50F5AE495
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3A928EAD-E739-4496-8F20-B3DD82196ED2
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3B28C3B3-C7FE-4EC9-97F0-05FA69ACC8EB
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3B28C3B3-C7FE-4EC9-97F0-05FA69ACC8EB
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3B7E2D2D-B7B1-4AF7-B5EF-B36A6E9C9088
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3B891ABA-6802-48C2-BF1F-E5F00626F3EE
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3BDD73D9-E40D-40EF-93CA-FB9703761D7D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3BE0E69C-A115-4F53-980D-B4115A8E1CF2
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3C2EC769-C99C-416C-8F54-BC56DA870376
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3CB458D1-0AAC-4C8E-BAAB-BB816D47CEBD
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3CB87D65-D74E-417E-B09E-DBD0CBF75E53
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3CD76682-76F8-4DDB-B6D9-1A3AB9ACA20B
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3CD98EE5-A53F-4742-A8A9-6CEDF9568DF5
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3D048005-6447-435C-86F9-0368C331EA22
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3D17E157-3D86-483B-BA3E-3D66C377743B
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3D30A752-8B21-4BA5-983A-F0FB6FF5C051
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3D477FB8-5988-4D37-9E84-B176FBEBF1B1
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3D6BF70C-99AA-4AE8-A0D5-9DEC4D3CAC86
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3DB30883-9419-4224-A14B-76825A43CAF6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3E133412-BD50-4DFC-A91E-16B01B687ACA
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3E2D5C86-A671-4619-BA7C-366127A0F6D6
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3E5AD159-9BAA-4623-95A8-5958BCE625EC
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3E644ADA-B458-4AE5-9A1B-28AF9196DB6C
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3EBA2600-57E3-4A93-8461-36CEA38B04E7
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3F16DDCE-AC3C-4254-86E6-594C54B6D60D
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3F25CF9D-2D2F-46D5-9BB7-00CC92BFA2AE
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3F6CD755-EFA7-4F42-BEB3-4E5BFFA110A8
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3FB586E6-424B-44A3-B1D3-D455BBD438E7
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3FB590E2-3F05-48F4-A89C-FF9E326C1D10
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,3FC53E48-F624-4DDC-B9E1-7F560D9DCE67
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,3FD74DA8-AC06-4A84-8C9E-A290964CD97B
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,404C3084-8C6D-4EDD-8058-85D845F35837
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,409EFCDF-975C-4ECC-91C4-52FB13624D1B
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,409EFCDF-975C-4ECC-91C4-52FB13624D1B
6407,D48A6DA5-F6F5-40CA-8E8F-1C6A91C4AE33,D9B958AD-F18B-44A3-BFC4-03E109AB8A94,412EF6BF-87B4-44FB-9D3B-13F1E632E840
6414,547CA525-6177-4A73-AC2D-4B7018AD81DA,EB66C404-1775-418A-82D1-C7C576F1EE84,4154A849-88AF-4A48-A123-68949EA619C8
