NK_Codetable,NK_Indication,NK_Obligation,ObligationID
68BBA1C0-F164-477A-AFA3-D03EC4940E42,4842BCB9-C55A-4839-B928-76DC1448B223,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,48683621-F0AF-4EB9-8EC1-B1B27FA37C7F,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,4B47CE0F-DAE8-4E45-B035-C4C06761DE1D,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,5336E28D-C56A-4832-9845-986406BE786E,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,54AEE248-EE4B-4436-860C-A14BE783D24C,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,567B51DB-929F-4D03-9937-23EE5B19A13C,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,56EE6FBC-716D-43FB-ACD7-DDBC7B09F7FF,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,5A2AD226-BA7C-4401-A0B0-581CC2E8C1AF,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,5DC9586C-1562-469B-AB5C-757F8409A998,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,6083EC74-A799-4534-809B-B59ED27037AB,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,6569FCC6-D904-4354-8DF3-A09B33C3958B,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,65771DD3-70BA-461D-8F81-B4CD84A8E8E7,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,67A27FEC-B543-408D-B680-88501EAA1A41,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,695B7D8A-8188-4C48-828C-0DAF7203B7C6,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,6A2A2CA2-99E3-4815-BC52-1F6211C7C5DE,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,6DEE8DD6-BB96-4FDB-AFA7-4317B20DE2DF,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,72A0BB06-387C-4B51-A534-F1A6B97968FB,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,75847C8B-4E86-4AF8-86CC-D46873408B47,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,76DC40A7-DB01-487B-8F51-2D4BA5B82378,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,7B5CA310-C010-4C44-83EB-67761E72BA3D,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,81D549B2-F938-4D8D-96F6-B354B565C70E,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,8225C588-BFFE-4224-955E-2BAB37870757,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,839A530D-4109-4914-9A8A-6173E5BF645C,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,84F1E9D5-2D68-413F-AF5B-2E54C653C337,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,8779813A-6CE3-488D-80BD-10B192B729D8,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,8B8A33D9-8D88-4221-AD34-5052CCEAE27B,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,8CE1D2F9-CB3B-4E51-A149-8ADC96418E03,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,8FAE8A13-AE53-4643-AD19-5D989B49610E,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,9020BF8C-3A9E-482E-AE3F-2CB7780BCA9A,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,91AA75D7-D1A1-46B8-BD57-6D2421BAF02F,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,92A837A6-EC96-40F3-8FC8-C3609C0305E2,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,94F47751-9A25-470A-810F-4F09BCF64D79,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,959D5330-E1EB-4A41-809F-EECCA8E95DB7,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,95F4C564-332A-4E1C-A2DB-560EA222042A,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,97EAF3C0-A666-4CF6-B71A-DE6EBBA02770,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,99DD15C5-C2E1-4127-946E-4FF3CF85086A,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,9BE1F89E-8EB9-4B85-8339-0420A1927907,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,9C83ABD2-7C32-444A-B3B7-B3DBF8238C30,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,9C841B09-8595-45F9-AD0A-68781F8FAA41,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,9C947A29-BB1B-42D2-812F-163420EFA66D,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,9D00D042-27D6-4294-9669-B9808A04CDED,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,9FC62500-4247-40E3-9215-FE9E4A388557,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,A6C16D89-0AB4-4EAB-A263-75FDCC6AE02F,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,AA028A6C-3C25-460C-AD4F-7FE0C336A996,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,AD7D61A1-CE09-4011-9E1E-F55E01CE5563,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,ADB44DAC-A193-47C0-AED4-90C6FA48DF2D,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,AF71B01E-FD9B-4F17-B970-14AEF3373B2C,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,B14214F3-F4ED-426A-95E4-590AADDE8BAC,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,B25F440A-049A-4B49-8258-1D002E65648F,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,B2641F3B-534A-43A3-AA5B-381228F1A989,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,B2DB03E0-CC0A-41F6-AAAE-FD7E40AB1882,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,B536DBC0-6E98-47E0-A8BA-610BFEDA3143,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,B7A8202B-9801-4C2B-AAC1-049EEC918C93,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,BC1D77D1-4D85-47FB-8A45-FB813874668D,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,BCFB54C1-376E-4646-AE8F-0E05957AB951,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,BEA5C71D-DF6A-477C-A00A-6AC7E4200891,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,C04A28EB-6DE4-4E3B-9EA6-BF1D6AE1C448,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,C5BDF5E4-C512-4793-BFFB-BD3464350CFE,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,C675CD57-64C3-408A-8EAE-B76A86B871E2,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,C9971658-D734-4935-8F37-DCB92C919877,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,CA0C54E2-C93A-47E5-899A-A2D108440EBA,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,CA8954E5-2E68-4859-BDA2-170515DABAFD,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,CC73BA38-C0CF-47AF-A9F4-ED96085EB8FE,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,CC7B277F-6FB9-4387-8205-EE564FA7AE2A,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,D1C0E19F-1FCF-4A4E-9160-1A14412ADD2F,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,D2AA531D-ED90-4E22-9119-54D2DE2D5C1F,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,D4A4F855-D359-4897-956E-5904696869C7,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,D62E8418-E951-4607-94CE-BE538AA5D8D1,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,DD16987C-CD35-465D-9CDC-7D5B3246D969,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,E1EABEE5-66AF-40FC-BB6F-5B351916FA12,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,E361F963-D787-4D14-863E-3D50C26D96D5,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,E38E86EC-5203-4AB3-80A9-BB6D513C22E2,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,E553F970-A9DA-490E-9278-478E8A39E712,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,EA846DA1-0045-4488-9F5D-8F501C083539,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,EBB8CAE8-85D4-472A-82C7-F75F0190D5FA,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,ECC3499B-6181-4485-8BC0-A5E1351B9088,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,ED518F20-5188-489F-B38B-ED4C23BA16CC,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,ED9DCE34-71B0-44AE-8EA9-4F2BCCA60A54,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,F0DBDB2D-F281-4E93-9300-ECBE05C10767,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,F7C31848-01CC-4349-ACA8-4DB69F5057BE,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,F94B0161-C1E7-4A3F-851E-0A330A4F79BB,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,F98351A1-0F6A-4D13-9719-9B4A664E6EB3,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,FC626C0C-9A92-40A1-A34C-25D6A0F49F69,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68BBA1C0-F164-477A-AFA3-D03EC4940E42,FDBCB1A1-2775-4201-9729-E744046481B5,5C1052C5-CC4B-4368-B565-36628D9AF0B5,8286
68C80D63-A4B3-43EB-B67B-0B77FD406103,067EEE4C-4F6F-475B-A377-1CCC7AF817B1,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,151FF29F-6D6D-494D-9543-46D1963F5629,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,27B6F86D-FE95-412C-9729-2DCBD1892CF1,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,3DE7F704-5982-4ECB-A47B-F8574317B2F8,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,4AE8B87C-3E58-431C-93D6-2013D426791A,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,4E3EAE4F-5EB6-4393-B3B8-768948B5EA1D,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,672484E0-C7B6-481F-8F0E-725EAD1B4DB0,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,6B488FB6-E0BF-40C7-BA2B-A8B0AC463AAB,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,6FDF8117-B5C5-4AD3-B36C-E3128D13F759,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,7E3EE79A-A38B-4B4B-BD21-B94D2FB6DCF2,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,8F0AA5C2-8B0C-4314-B822-FEF37BEFE2FF,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,96761BCE-4A7E-4256-A8B0-04BF2C4855B3,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,9DF3B4D6-CC2F-4D25-8F44-16F9E5807994,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,A94828FB-E308-4693-9274-08083175E9F3,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,BF6CFBFE-E0DB-4C6D-93C1-BB20D6816819,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,C05E7322-EEC6-4E28-9D14-1DD6F735AFC4,5CC473C1-F834-425E-8927-39DDBF524C64,8189
68C80D63-A4B3-43EB-B67B-0B77FD406103,CE06D643-2D29-45CA-B66E-49F8E51AD158,5CC473C1-F834-425E-8927-39DDBF524C64,8189
694405E2-64CB-456F-B0D8-8FD912310BDD,D3E0A59D-07F6-4CC6-A9C5-C1564089E1AF,3484B58E-281F-4A83-BDA9-834D5DAFB2D6,14939
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,15CF278D-E669-4E07-BF76-CB20353F41FD,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,1653B199-E3A3-4D80-909E-2D78C6AE0663,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,378033E1-A124-4CDF-BF65-46A152E4D3CD,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,4B72E174-C7F1-4CAB-A382-B5423866B45C,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,5AF2C0F6-B5DD-4FD2-93BC-4F7B53D7CC62,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,7EC2EE5A-D0BA-4C0D-AB84-75F15C9673B8,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,8B3CDFDB-F818-4BA4-AC21-5FE436A84787,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,96AED3D6-2B44-447A-A3B0-ADD4054D49B1,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,975D4740-75FA-40B1-8817-B3E5A3526FC9,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,AB7F4936-812D-425B-8436-5E586B04B62C,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,BD679196-E6BB-473A-AE70-1987F9E096F5,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,CAE74D5D-D880-4483-80FC-998A69F5EB8B,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,DF241923-23CC-4521-BED6-2F8EE34584FC,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,DF74ED94-5DA0-4147-9165-3C685ABAB50A,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
699A4267-BEE5-4760-A9E2-DDBAA7074CA1,ED925F01-4A5A-49FE-A64B-E3E2E430A8C3,241BF46F-EF3D-4837-86DB-47685C8153A6,8326
69B09CDB-D529-43E0-A1D4-1056F65042FE,00BA34A4-7216-4049-8D09-1E39E04957E0,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,0267FDC3-9E95-4B3E-86A8-CB273173810B,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,06B9403A-D300-49E1-AA7D-DC8899259C52,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,09991543-FCC1-4CD3-8C65-A2854792DA39,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,09EA2CB3-305C-44FD-8724-74438B384417,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,0B67A72B-F884-4F4B-8B3E-C8DAFAD395EB,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,168599B3-3D18-4545-AE48-AC9959C258BE,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,169BE66C-AD63-4B2B-8845-479B077181E9,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,1E33DB30-1819-4CDF-9861-3021099252E5,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,22DE247A-9866-4A7E-BDB8-5F4AFA15AA34,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,239281D2-2D0E-49CA-BB4B-097419B46505,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,23F689CF-2FD6-4250-B8A0-C9571021205E,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,29F38483-0F3C-41AF-8BF3-868C48EC42F5,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,33089AFB-E678-440D-96C4-02D158118EEE,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,33BA2E81-FA4C-428E-9D61-452D2105CF36,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,37165B7F-A44B-470D-99A4-85C0A3490C55,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,38492842-1DE9-4840-AC2D-502250339849,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,3FD74DA8-AC06-4A84-8C9E-A290964CD97B,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,409EFCDF-975C-4ECC-91C4-52FB13624D1B,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,43840EBF-C8F2-4B21-A6FF-D8C53626D9DE,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,44726FD1-27DB-4771-9603-E62999A126B6,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,4D15C811-C54D-47D7-9E80-178DA4E0BAED,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,4DD57A4D-768F-4409-A397-6C4E60A3AB19,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,58051B1C-774B-488E-8316-272C4F31FB99,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,61E63688-48CF-4A8C-861E-A2D2231D43CC,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,6423AF92-FDD3-4371-A273-0DA96B0540DD,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,663A3C03-205B-4C7C-AB6D-219BE526B532,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,66527E3B-C0BB-4C72-96BE-50A429BB45B3,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,6903E02A-2EA5-4E56-AC71-8912EFB03C83,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,6A757321-3576-48B1-8161-B819321CEBF6,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,6B8D2DF0-AE88-44E4-8159-40EF8DD61E70,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,6C6A0E14-2C98-4887-AEB9-55FC539CEDD6,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,6DE55181-415E-400A-B888-CCC6597553CA,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,6EDB7BB5-8B5A-4097-872D-54750B399809,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,7345064C-7398-4C1B-9DAB-43912E670BAB,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,73761D2C-E33C-4478-886E-8F38C3260E5A,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,7567E0A4-E14A-4060-946E-475022430EED,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,7734AA17-DCD2-4844-9A37-D685F43405CD,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
69B09CDB-D529-43E0-A1D4-1056F65042FE,787D0446-0A55-4410-B20C-A42F91BEBE2E,466C97E2-1734-4B2D-B6CA-68A4D5462352,8079
818CCC71-1F0A-4846-B93A-E39D7C0C63D3,6E1FD6FF-1622-4029-9530-9A96D576DF2F,ED9688A4-44BF-4102-9692-B82230D0278D,8184
818CCC71-1F0A-4846-B93A-E39D7C0C63D3,6E6F6574-D9EE-4846-9D57-55D4B62F3550,ED9688A4-44BF-4102-9692-B82230D0278D,8184
818CCC71-1F0A-4846-B93A-E39D7C0C63D3,70850A59-0BBC-4211-A41B-A085C24DAAFE,ED9688A4-44BF-4102-9692-B82230D0278D,8184
818CCC71-1F0A-4846-B93A-E39D7C0C63D3,73BEF94B-F45F-43EF-B455-0993A7E6EFF2,ED9688A4-44BF-4102-9692-B82230D0278D,8184
818CCC71-1F0A-4846-B93A-E39D7C0C63D3,77D3AD10-F48E-43F5-BCE5-AE7DF6B21A22,ED9688A4-44BF-4102-9692-B82230D0278D,8184
818CCC71-1F0A-4846-B93A-E39D7C0C63D3,79DE3EB7-9579-4F47-B921-4D24A3D327E7,ED9688A4-44BF-4102-9692-B82230D0278D,8184
818CCC71-1F0A-4846-B93A-E39D7C0C63D3,7BFEEB52-6674-4035-AE68-B4662D946E42,ED9688A4-44BF-4102-9692-B82230D0278D,8184
