NK_Codetable_Culture                 NK_Codetable_Culture_AdditionalText  NK_Codetable_Parent_Culture          NK_Culture                           NK_Indication
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 1DE6BF19-A808-47E5-BDED-B691F29B80DA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 1DE6BF19-A808-47E5-BDED-B691F29B80DA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 1E90418A-28B7-479F-9C4A-8CE1D4D28D61
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 1E90418A-28B7-479F-9C4A-8CE1D4D28D61
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 20A882EF-926F-409F-B32A-C85773F37F8C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 20A882EF-926F-409F-B32A-C85773F37F8C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 21365BC1-E1BE-40F3-8E9F-C7BAF2D7ECAA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 21365BC1-E1BE-40F3-8E9F-C7BAF2D7ECAA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 22D00DE9-4FC6-4743-B8E8-70DDA17D7C6C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 22D00DE9-4FC6-4743-B8E8-70DDA17D7C6C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 236E53BF-6A8C-4EF0-9178-2B37AC523FB2
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 236E53BF-6A8C-4EF0-9178-2B37AC523FB2
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 24123724-5F1F-49BE-A90E-4F63C371FEF2
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 24123724-5F1F-49BE-A90E-4F63C371FEF2
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 27197D73-6DA5-4BAC-84B8-6E5B3CA3710E
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 27197D73-6DA5-4BAC-84B8-6E5B3CA3710E
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2A48D56D-446C-49AF-B620-AE4D0A731E45
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2A48D56D-446C-49AF-B620-AE4D0A731E45
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2B634E7E-1CA7-4AAD-801C-7EEFBD436402
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2B634E7E-1CA7-4AAD-801C-7EEFBD436402
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2C5773FC-5C08-4C2C-B259-55EF5DD52C00
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2C5773FC-5C08-4C2C-B259-55EF5DD52C00
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2F1BE49E-24E0-4F0C-A0B3-773BCE9945B4
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2F1BE49E-24E0-4F0C-A0B3-773BCE9945B4
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2F4C5BD3-7C90-4208-97AB-858D94DE7421
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 2F4C5BD3-7C90-4208-97AB-858D94DE7421
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 325700E2-446E-49A7-A6EC-E1F25981976F
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 325700E2-446E-49A7-A6EC-E1F25981976F
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 365C3DBC-25A5-473D-A8E5-4F341635144F
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 365C3DBC-25A5-473D-A8E5-4F341635144F
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 37394C23-2D07-44DA-87D5-C674DBE0D00D
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 37394C23-2D07-44DA-87D5-C674DBE0D00D
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3906846E-F98E-4E8D-90F6-712FB1A9201C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3906846E-F98E-4E8D-90F6-712FB1A9201C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3C6C7CCB-AB5E-4FCC-889F-1C3EB22EC1DB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3C6C7CCB-AB5E-4FCC-889F-1C3EB22EC1DB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3C7E31C2-4311-470C-B2D0-41B7FAEA6254
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3C7E31C2-4311-470C-B2D0-41B7FAEA6254
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3E0F5F2D-9A93-4E72-9A45-BC31F9D9434B
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3E0F5F2D-9A93-4E72-9A45-BC31F9D9434B
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3E42CE43-2B5D-434D-A0B3-5AA6EB4EB567
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 3E42CE43-2B5D-434D-A0B3-5AA6EB4EB567
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 40141237-4927-43D3-AC2C-BFBC7EEBC7AA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 40141237-4927-43D3-AC2C-BFBC7EEBC7AA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 408C86B7-157D-473B-B9AB-4FD13128303D
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 408C86B7-157D-473B-B9AB-4FD13128303D
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 40E81D00-1D88-44DB-9418-3FCCBAB613AA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 40E81D00-1D88-44DB-9418-3FCCBAB613AA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4132E766-71DD-4B92-A1F9-6871A85378AA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4132E766-71DD-4B92-A1F9-6871A85378AA
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 42A76071-C8B8-4D00-9132-2B3BB824A599
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 42A76071-C8B8-4D00-9132-2B3BB824A599
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4317E2EB-F90A-47E8-89B3-EB9E476AF7DB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4317E2EB-F90A-47E8-89B3-EB9E476AF7DB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 449A3204-3F20-4863-B213-9920726CCB52
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 449A3204-3F20-4863-B213-9920726CCB52
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 44E38004-EA19-4C25-B4C9-26BE07E4A39E
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 44E38004-EA19-4C25-B4C9-26BE07E4A39E
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 462BA69D-E33D-46FE-9DFF-B14D6BF5978C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 462BA69D-E33D-46FE-9DFF-B14D6BF5978C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4730F9BA-A69E-4EE7-B180-DA1EF10466B9
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4730F9BA-A69E-4EE7-B180-DA1EF10466B9
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 47F6107F-CCF9-4EEA-BC2E-0A3766036563
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 47F6107F-CCF9-4EEA-BC2E-0A3766036563
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 48C3C870-744A-4A13-A307-98D5556052DB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 48C3C870-744A-4A13-A307-98D5556052DB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 49587F55-186A-4064-BF02-BFB37D59E283
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 49587F55-186A-4064-BF02-BFB37D59E283
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 497C629B-1303-4BCA-BA0C-7FCC8EF39A61
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 497C629B-1303-4BCA-BA0C-7FCC8EF39A61
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 49FA3738-53B3-4AC2-94D6-4B35BD0E6BAE
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 49FA3738-53B3-4AC2-94D6-4B35BD0E6BAE
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4ADEA132-42A2-4AF6-8B4F-F1631C184A31
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4ADEA132-42A2-4AF6-8B4F-F1631C184A31
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4B72E174-C7F1-4CAB-A382-B5423866B45C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4B72E174-C7F1-4CAB-A382-B5423866B45C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4C39DEBE-D292-4E39-93AE-BEFC304F0090
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4C39DEBE-D292-4E39-93AE-BEFC304F0090
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4CB4D085-E90A-4EE4-9B74-0B7522E50870
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 4CB4D085-E90A-4EE4-9B74-0B7522E50870
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 57DE9467-2C0A-4B0B-AA96-75F8DF7465A5
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 57DE9467-2C0A-4B0B-AA96-75F8DF7465A5
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 594EC48D-94FE-43B7-B6D0-C2361CF848EB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 594EC48D-94FE-43B7-B6D0-C2361CF848EB
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5A33B0EA-871E-48B9-B399-77563CBB0167
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5A33B0EA-871E-48B9-B399-77563CBB0167
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5AF2C0F6-B5DD-4FD2-93BC-4F7B53D7CC62
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5AF2C0F6-B5DD-4FD2-93BC-4F7B53D7CC62
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5CAAEF2B-D1B0-4C16-AB0D-9B3835BC47E3
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5CAAEF2B-D1B0-4C16-AB0D-9B3835BC47E3
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5D39B801-6F8E-42B5-A1B1-0AAA10E26195
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5D39B801-6F8E-42B5-A1B1-0AAA10E26195
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5DB45BBC-D075-4F31-AB51-1FA66628DDD0
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 5DB45BBC-D075-4F31-AB51-1FA66628DDD0
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6159BAAB-9FFE-4851-92DC-8D6271B0836E
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6159BAAB-9FFE-4851-92DC-8D6271B0836E
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 634057FB-08C9-41EA-AC53-796EC8322432
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 634057FB-08C9-41EA-AC53-796EC8322432
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 63D5296F-259B-44BB-969C-73CD66A7E9A1
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 63D5296F-259B-44BB-969C-73CD66A7E9A1
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 65E7C6BA-781B-4E1D-90A4-68F0916FB378
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 65E7C6BA-781B-4E1D-90A4-68F0916FB378
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6795ADB6-8C76-4A20-8CCF-251238B2109C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6795ADB6-8C76-4A20-8CCF-251238B2109C
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 67B90EBC-9FA5-49E7-B42E-570A80FF1F2F
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 67B90EBC-9FA5-49E7-B42E-570A80FF1F2F
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6903E02A-2EA5-4E56-AC71-8912EFB03C83
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6903E02A-2EA5-4E56-AC71-8912EFB03C83
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 69BF2D98-F94F-4A75-AC81-AA35FDD2C9D1
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 69BF2D98-F94F-4A75-AC81-AA35FDD2C9D1
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 1DD3F253-4B23-4B69-BFB1-1C24CE7D5508 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6B618650-1210-44A0-A336-BCF8626D1440
B4D50F5E-6028-493D-9B95-85CAE5DADF06 NULL                                 3783A322-9E9C-44F6-B683-FE35221CA6AC 9B7983ED-88CA-45F5-B446-D76CB7BB4D5A 6B618650-1210-44A0-A336-BCF8626D1440
B6669854-1833-4BBC-A931-E67505848EA7 NULL                                 D3D90BE6-0924-4844-98FB-52C4D7F21A38 4FE9A818-557D-49FE-A927-E3157CB86A67 16A600D3-2925-4AC2-BED0-67489FD5ED26
B6669854-1833-4BBC-A931-E67505848EA7 NULL                                 449A5380-96E3-4C3F-AB31-7CB3D0579561 4FE9A818-557D-49FE-A927-E3157CB86A67 176F5F3D-332C-4B93-87B9-9C5CCCA3C717
B6669854-1833-4BBC-A931-E67505848EA7 NULL                                 D3D90BE6-0924-4844-98FB-52C4D7F21A38 4FE9A818-557D-49FE-A927-E3157CB86A67 176F5F3D-332C-4B93-87B9-9C5CCCA3C717
